"Municipal","F_year","Total.Budget","Residential","Open.Space","Commercial","Industrial","Personal.Property","Total.Levy","Inflation_Adjusted_Residential","Inflation_Adjusted_Open_Space","Inflation_Adjusted_Commercial","Inflation_Adjusted_Industrial","Inflation_Adjusted_Personal_Property","Inflation_Adjusted_Total_Levy"
"Sterling",2007,19981209.03,11503224,0,526308,662113,307747,12999392,12924331,0,591328,743910,345766,14605335
"Sterling",2008,20865622.55,12113732,0,589685,757489,372160,13833066,13107010,0,638037,819600,402676,14967323
"Sterling",2009,21984290.52,12690604,0,628190,797877,422388,14539059,13780211,0,682126,866382,458654,15787373
"Sterling",2010,21329728.92,12585550,0,640051,855014,455690,14536305,13445592,0,683789,913442,486830,15529653
"Sterling",2011,21241638.96,12528881,0,678117,870263,538893,14616154,12975476,0,702289,901284,558102,15137150
"Sterling",2012,21568114.02,12866087,0,621800,847299,592766,14927952,13054544,0,630908,859710,601449,15146611
"Sterling",2013,22256997.11,13088383,0,651057,846852,604838,15191130,13088383,0,651057,846852,604838,15191130
"Stockbridge",2003,5929510.24,3203186,29214,204726,22545,245096,3704767,4055460,36987,259198,28544,310309,4690497
"Stockbridge",2004,6260383.73,3658344,33462,225705,25455,286330,4229296,4511577,41266,278346,31392,353111,5215691
"Stockbridge",2005,7326429.44,4211262,0,239978,23893,181186,4656319,5023261,0,286250,28500,216122,5554133
"Stockbridge",2006,8349153.86,4513161,0,290652,24567,193346,5021726,5215141,0,335860,28388,223419,5802809
"Stockbridge",2007,7710913.26,5028394,0,303239,24893,209912,5566438,5649601,0,340701,27968,235844,6254115
"Stockbridge",2008,9020718.03,5415518,0,399964,26888,217130,6059500,5859569,0,432759,29093,234934,6556355
"Stockbridge",2009,8898988.66,5352019,0,330119,26213,226766,5935117,5811540,0,358463,28464,246236,6444702
"Stockbridge",2010,9667822.17,5429595,0,336911,26889,237272,6030667,5800630,0,359934,28726,253486,6442777
"Stockbridge",2011,9274758,5603782,0,346503,28628,254059,6232972,5803530,0,358854,29648,263115,6455148
"Stockbridge",2012,9055339.01,5698584,0,335737,27333,225021,6286675,5782055,0,340655,27733,228317,6378760
"Stockbridge",2013,9563617.31,6022004,0,360914,29643,275857,6688418,6022004,0,360914,29643,275857,6688418
"Stoneham",2003,55133317.89,24555606,0,4225601,379955,496298,29657460,31089132,0,5349909,481050,628348,37548440
"Stoneham",2004,58082417.93,25631048,0,4445772,386551,580575,31043946,31608957,0,5482656,476706,715982,38284301
"Stoneham",2005,56487551.25,26705487,0,4452064,380279,567302,32105132,31854737,0,5310494,453603,676687,38295521
"Stoneham",2006,58728326.35,27484202,0,4743762,410745,534328,33173037,31759113,0,5481610,474633,617438,38332794
"Stoneham",2007,61168681.02,28355831,0,4921259,429506,549790,34256386,31858906,0,5529231,482567,617711,38488415
"Stoneham",2008,63798154.55,29199943,0,5018266,440521,636917,35295647,31594224,0,5429744,476642,689142,38189751
"Stoneham",2009,65439193.31,30402187,0,5074716,468703,854793,36800399,33012498,0,5510428,508946,928185,39960056
"Stoneham",2010,64267247.44,31249349,0,5261632,480134,827732,37818847,33384794,0,5621189,512944,884296,40403223
"Stoneham",2011,63858078.94,31865091,0,5479345,469663,889563,38703662,33000929,0,5674657,486404,921272,40083263
"Stoneham",2012,66836318.65,32885917,0,5552944,459335,944639,39842835,33367617,0,5634281,466063,958476,40426437
"Stoneham",2013,68917023.85,33600292,0,5816094,472779,987253,40876418,33600292,0,5816094,472779,987253,40876418
"Stoughton",2003,65050725.78,24478105,0,5570109,2719463,834124,33601801,30991010,0,7052152,3443032,1056060,42542254
"Stoughton",2004,67130428.43,26303650,0,5859988,2839930,862013,35865581,32438430,0,7226708,3502285,1063060,44230483
"Stoughton",2005,71676293.64,27628659,0,6177407,3111689,736346,37654101,32955911,0,7368511,3711673,878325,44914421
"Stoughton",2006,73618272.76,28225944,0,6611387,3127927,773623,38738881,32616226,0,7639727,3614447,893953,44764353
"Stoughton",2007,77024404.84,28994016,0,7683698,3255509,832210,40765433,32575932,0,8632941,3657694,935021,45801589
"Stoughton",2008,80259852.84,30123262,0,8329500,3550338,1256988,43260088,32593251,0,9012486,3841452,1360056,46807245
"Stoughton",2009,84006852.34,31185451,0,8552870,3467550,1582218,44788089,33863012,0,9287214,3765271,1718066,48633564
"Stoughton",2010,85018512.6,32048903,0,9398174,3793712,2173072,47413861,34238986,0,10040404,4052958,2321570,50653918
"Stoughton",2011,85354588.68,32798740,0,9683258,3811235,2519559,48812792,33967858,0,10028420,3947087,2609369,50552735
"Stoughton",2012,89361980.01,34000464,0,9808001,3886085,2660214,50354764,34498489,0,9951665,3943007,2699180,51092340
"Stoughton",2013,96086345.04,35278105,0,9986207,4044721,2786859,52095892,35278105,0,9986207,4044721,2786859,52095892
"Stow",2003,15984451.29,11398801,0,596162,327423,143574,12465960,14431687,0,754783,414541,181775,15782786
"Stow",2004,17339611.05,12632950,0,678419,326435,170085,13807889,15579323,0,836646,402569,209754,17028292
"Stow",2005,18198920.54,13600174,0,673946,299257,172570,14745947,16222508,0,803894,356959,205844,17589204
"Stow",2006,19820190.02,14622511,0,721398,356728,211392,15912029,16896906,0,833605,412214,244272,18386997
"Stow",2007,20649660.5,15491492,0,777023,348326,217540,16834381,17405309,0,873016,391358,244415,18914098
"Stow",2008,21487592.31,16292782,0,844528,377907,262260,17777477,17628726,0,913776,408894,283764,19235160
"Stow",2009,22502977.6,16841558,0,878620,403936,349443,18473557,18287563,0,954058,438618,379446,20059684
"Stow",2010,24662097.55,17698621,0,919565,417504,364708,19400398,18908068,0,982404,446034,389631,20726137
"Stow",2011,22611312.82,17722977,0,915836,384996,387270,19411079,18354716,0,948481,398719,401074,20102991
"Stow",2012,23864503.56,18658641,0,1003062,408116,415379,20485198,18931945,0,1017754,414094,421463,20785257
"Stow",2013,24381623.58,19017119,0,1033515,420109,390809,20861552,19017119,0,1033515,420109,390809,20861552
"Sturbridge",2003,20227594.32,9161055,0,2164891,462895,431160,12220001,11598543,0,2740905,586058,545879,15471385
"Sturbridge",2004,22163438.33,10318156,0,2311512,510646,516532,13656846,12724651,0,2850624,629744,637002,16842022
"Sturbridge",2005,22551174.55,10651364,0,2412316,555673,455156,14074509,12705119,0,2877450,662816,542917,16788302
"Sturbridge",2006,24361934.26,11344563,0,2588160,553962,519106,15005791,13109104,0,2990724,640126,599848,17339802
"Sturbridge",2007,26661506.18,11666552,0,2778379,573713,540975,15559619,13107836,0,3121620,644589,607807,17481852
"Sturbridge",2008,27729043.34,12555847,0,2649131,517844,598498,16321320,13585377,0,2866349,560305,647572,17659604
"Sturbridge",2009,28560186.81,13538366,0,2449691,453794,702750,17144601,14700761,0,2660020,492756,763088,18616625
"Sturbridge",2010,27657172.72,14249488,9351,2161508,422122,698700,17541169,15223236,9990,2309216,450968,746446,18739856
"Sturbridge",2011,29235440.42,15368737,8998,2258176,465398,708371,18809680,15916559,9319,2338669,481987,733621,19480155
"Sturbridge",2012,31361970.36,16140201,10412,2482035,499996,698977,19831621,16376616,10565,2518391,507320,709215,20122107
"Sturbridge",2013,34062700.54,16150067,12027,2965422,606695,865646,20599857,16150067,12027,2965422,606695,865646,20599857
"Sudbury",2003,63612885.04,44658930,0,2263541,1048332,658085,48628888,56541361,0,2865803,1327262,833182,61567608
"Sudbury",2004,65778790.08,45033904,0,2422845,1052241,691867,49200857,55537126,0,2987923,1297654,853231,60675935
"Sudbury",2005,67448080.89,45627621,0,2541822,1038225,753948,49961616,54425365,0,3031926,1238412,899321,59595024
"Sudbury",2006,73212060.69,50599997,0,2786008,1133134,913796,55432935,58470355,0,3219346,1309382,1055928,64055011
"Sudbury",2007,77054417.17,52353764,0,2848866,1152068,892060,57246758,58821540,0,3200814,1294394,1002265,64319014
"Sudbury",2008,80265288.1,55551348,0,2953701,1145866,888871,60539786,60106340,0,3195893,1239823,961755,65503811
"Sudbury",2009,81471699.5,57882646,0,3029560,1197306,1153611,63263123,62852410,0,3289676,1300106,1252659,68694851
"Sudbury",2010,81095370.73,59811853,0,3158019,1294359,1264922,65529153,63899135,0,3373824,1382810,1351361,70007131
"Sudbury",2011,82296930.07,61300688,0,3241074,1355624,1521120,67418506,63485764,0,3356603,1403946,1575341,69821653
"Sudbury",2012,84143828.35,62775313,0,3336139,1371604,1524477,69007533,63694820,0,3385005,1391695,1546807,70018327
"Sudbury",2013,90448698.88,64597519,0,3457322,1397166,1574403,71026410,64597519,0,3457322,1397166,1574403,71026410
"Sunderland",2003,6247829.75,2691329,0,264406,50440,77260,3083435,3407413,0,334757,63861,97817,3903847
"Sunderland",2004,7195757.73,2897431,0,293043,52301,83041,3325816,3573197,0,361389,64499,102409,4101493
"Sunderland",2005,7157805.81,3562293,0,315080,55882,79327,4012582,4249161,0,375833,66657,94623,4786273
"Sunderland",2006,7481909.3,3673937,0,328167,53554,70845,4126503,4245384,0,379210,61884,81864,4768342
"Sunderland",2007,7938776.85,3812943,0,317951,53730,68130,4252754,4283993,0,357231,60368,76547,4778139
"Sunderland",2008,7881676.19,3771227,0,310864,61640,77033,4220764,4080453,0,336354,66694,83349,4566850
"Sunderland",2009,8148311.86,3800136,0,305385,61872,91660,4259053,4126413,0,331605,67184,99530,4624732
"Sunderland",2010,7480801.26,3854533,0,308189,64108,97959,4324789,4117935,0,329249,68489,104653,4620326
"Sunderland",2011,7513115.88,3895922,0,312780,66883,107793,4383378,4034793,0,323929,69267,111635,4539624
"Sunderland",2012,7535195.22,3949534,0,316711,71386,166040,4503671,4007385,0,321350,72432,168472,4569639
"Sunderland",2013,7960055.66,4079995,0,326202,73891,154701,4634789,4079995,0,326202,73891,154701,4634789
"Sutton",2003,19062764.46,8978686,0,437683,239852,234909,9891130,11367651,0,554138,303670,297411,12522869
"Sutton",2004,19885947,9642203,0,446445,270180,274305,10633133,11891047,0,550569,333194,338281,13113090
"Sutton",2005,20966937.99,10243096,0,408584,230493,230911,11113084,12218131,0,487366,274936,275434,13255866
"Sutton",2006,23312229.71,11526913,0,502500,293886,278940,12602239,13319817,0,580659,339597,322327,14562400
"Sutton",2007,24266976.76,11687360,0,509463,310277,269299,12776399,13131215,0,572402,348609,302568,14354793
"Sutton",2008,26320644.46,12947812,0,592937,397634,346997,14285380,14009482,0,641556,430238,375449,15456725
"Sutton",2009,27184837.07,13491272,0,649267,411434,386852,14938825,14649623,0,705013,446759,420067,16221462
"Sutton",2010,27264748.52,14024682,0,742517,445531,418120,15630850,14983068,0,793257,475977,446693,16698994
"Sutton",2011,26091809.82,14388635,0,763369,541712,470155,16163871,14901521,0,790579,561021,486914,16740036
"Sutton",2012,28289453.31,15324858,0,805396,581509,547810,17259573,15549330,0,817193,590027,555834,17512384
"Sutton",2013,28879915.45,16241735,0,866515,635574,645014,18388838,16241735,0,866515,635574,645014,18388838
"Swampscott",2003,40155052.2,23798403,0,2633566,243750,339721,27015440,30130460,0,3334281,308605,430111,34203456
"Swampscott",2004,40754345.73,24798332,0,2590455,263675,320416,27972878,30582028,0,3194625,325172,395146,34496971
"Swampscott",2005,43516899.41,25624800,0,2643374,288968,440063,28997205,30565676,0,3153059,344686,524914,34588335
"Swampscott",2006,48300538.77,28950788,0,2894106,313880,484230,32643004,33453813,0,3344257,362701,559547,37720319
"Swampscott",2007,50667842.4,31385981,0,3120052,327090,561819,35394942,35263400,0,3505503,367499,631226,39767628
"Swampscott",2008,51840005.05,32804588,0,3418025,360079,592730,37175422,35494435,0,3698290,389604,641332,40223661
"Swampscott",2009,53904989.46,33874527,0,3681593,377688,790670,38724478,36782971,0,3997692,410116,858556,42049335
"Swampscott",2010,54534259.3,35219129,0,3595121,397549,951998,40163797,37625851,0,3840796,424716,1017053,42908416
"Swampscott",2011,54886432.44,35149326,0,3562092,344781,1031909,40088108,36402231,0,3689064,357071,1068692,41517057
"Swampscott",2012,58201105.09,36951660,0,3795674,370918,1122282,42240534,37492913,0,3851271,376351,1138721,42859256
"Swampscott",2013,58783541.39,37882266,0,3959523,375225,1175160,43392174,37882266,0,3959523,375225,1175160,43392174
"Swansea",2003,27828530.41,11309071,1141,4232957,307644,605788,16456601,14318083,1445,5359223,389499,766970,20835220
"Swansea",2004,27069289.68,11942531,1174,4328346,315491,781082,17368624,14727878,1448,5337843,389073,963253,21419495
"Swansea",2005,29207459.01,13324947,0,3807364,261881,757732,18151924,15894212,0,4541485,312376,903835,21651909
"Swansea",2006,29676420.15,14471737,0,3849262,266163,737592,19324754,16722681,0,4447979,307562,852318,22330539
"Swansea",2007,32830074.32,15206647,0,4061135,258168,768114,20294064,17085274,0,4562847,290062,863007,22801190
"Swansea",2008,34021679.71,16157835,0,4070174,246763,749843,21224615,17482714,0,4403912,266997,811327,22964950
"Swansea",2009,34583710.48,16449410,0,4443055,258715,927568,22078748,17861745,0,4824533,280928,1007208,23974414
"Swansea",2010,33715953.3,16655605,0,4827350,264614,1055661,22803230,17793777,0,5157230,282697,1127800,24361504
"Swansea",2011,34633865.2,17965342,0,4402295,190206,1188518,23746361,18605721,0,4559216,196986,1230883,24592805
"Swansea",2012,36946872.13,18558838,0,5277743,212883,1178101,25227565,18830680,0,5355049,216001,1195357,25597088
"Swansea",2013,37887668.14,19245723,0,5271499,210765,1435258,26163245,19245723,0,5271499,210765,1435258,26163245
"Taunton",2003,130798530.13,27314487,0,11197008,4318732,1193848,44024075,34582070,0,14176203,5467820,1511496,55737589
"Taunton",2004,136102608.97,31567364,0,10405280,3901547,2149923,48024114,38929796,0,12832095,4811502,2651348,59224741
"Taunton",2005,141944718.46,34868895,0,11140080,3814410,1086816,50910201,41592182,0,13288068,4549890,1296372,60726511
"Taunton",2006,149776993.56,36561541,0,11676686,4190843,1029363,53458433,42248348,0,13492886,4842690,1189471,61773394
"Taunton",2007,157237147.63,38839939,0,11957103,4211429,1292041,56300512,43638219,0,13434282,4731708,1451660,63255869
"Taunton",2008,167711099.34,38993885,0,13347397,4549233,2407659,59298174,42191230,0,14441831,4922252,2605078,64160391
"Taunton",2009,172267280.67,40648411,0,15275374,5065182,2767096,63756063,44138456,0,16586907,5500075,3004677,69230115
"Taunton",2010,178469703.96,41835715,0,16175500,5452411,3096297,66559923,44694586,0,17280863,5825005,3307884,71108339
"Taunton",2011,175172019.64,42746381,0,17040763,5796052,4003191,69586387,44270085,0,17648185,6002654,4145886,72066809
"Taunton",2012,180166147.51,44899826,0,17601012,5985400,4297407,72783645,45557500,0,17858825,6073072,4360354,73849750
"Taunton",2013,188210067.31,47568210,0,19070652,5973543,4809820,77422225,47568210,0,19070652,5973543,4809820,77422225
"Templeton",2003,9440661.14,4099357,0,226994,164796,62833,4553980,5190076,0,287390,208643,79551,5765660
"Templeton",2004,10322248.79,4699369,0,256895,171999,67978,5196241,5795399,0,316810,212114,83832,6408156
"Templeton",2005,10218167.68,4695936,0,221736,155519,41729,5114920,5601388,0,264490,185506,49775,6101159
"Templeton",2006,12587020.99,5190894,0,257489,152555,40251,5641189,5998289,0,297539,176284,46512,6518623
"Templeton",2007,15034749.96,5592702,0,320818,189195,42742,6145457,6283624,0,360452,212568,48022,6904666
"Templeton",2008,13510621.8,6256536,0,350879,199106,57822,6864343,6769547,0,379650,215432,62563,7427192
"Templeton",2009,14063838.64,6331714,0,431003,230396,102564,7095677,6875351,0,468009,250178,111370,7704907
"Templeton",2010,14508348.95,6462752,0,433427,226344,120841,7243364,6904388,0,463046,241811,129099,7738344
"Templeton",2011,14089354.11,6708971,0,461205,236187,138268,7544631,6948114,0,477645,244606,143197,7813561
"Templeton",2012,14892496.57,7514376,0,532172,271173,170084,8487805,7624444,0,539967,275145,172575,8612131
"Templeton",2013,13596073.87,6772370,0,482338,257190,153012,7664910,6772370,0,482338,257190,153012,7664910
"Tewksbury",2003,74720835.19,26828927,62129,5918090,5628978,2181797,40619921,33967317,78660,7492720,7126684,2762309,51427690
"Tewksbury",2004,72185523.71,28968692,51506,5812802,5432675,2008584,42274259,35725037,63519,7168517,6699734,2477044,52133852
"Tewksbury",2005,73795811.61,31068283,44596,6220201,4730487,1890001,43953568,37058751,53195,7419556,5642601,2254424,52428527
"Tewksbury",2006,79515484.87,33485133,46908,5837752,4378115,1864534,45612442,38693433,54204,6745760,5059090,2154545,52707032
"Tewksbury",2007,83935863.97,35082931,47947,6051860,4293113,2059125,47534976,39417071,53870,6799506,4823484,2313509,53407440
"Tewksbury",2008,91333153.49,36461825,50711,6231762,4479778,2429641,49653717,39451551,54869,6742742,4847102,2628862,53725127
"Tewksbury",2009,93951698.39,37701187,8083,6468885,4542114,3055557,51775826,40938185,8777,7024299,4932097,3317905,56221263
"Tewksbury",2010,95749509.76,38863808,0,6697727,4913798,3314475,53789808,41519592,0,7155421,5249586,3540972,57465570
"Tewksbury",2011,100095069.48,40514786,0,7023315,4962612,3609565,56110278,41958944,0,7273663,5139505,3738229,58110341
"Tewksbury",2012,101340016.4,46061748,0,8004527,5540221,4099140,63705636,46736442,0,8121774,5621372,4159183,64638770
"Tewksbury",2013,109147737.79,47306664,0,9605251,5298203,4024278,66234396,47306664,0,9605251,5298203,4024278,66234396
"Tisbury",2003,16617962.54,10124730,0,1818763,43165,503850,12490508,12818624,0,2302682,54650,637910,15813866
"Tisbury",2004,18066442.67,10725342,0,1913360,46109,561797,13246608,13226805,0,2359611,56863,692824,16336104
"Tisbury",2005,18698259.45,10852680,0,1835464,37375,399327,13124846,12945252,0,2189371,44582,476324,15655529
"Tisbury",2006,20747205.99,11140288,0,2208433,40395,382282,13771398,12873056,0,2551934,46678,441742,15913411
"Tisbury",2007,21401001.61,12499239,0,2117871,41393,404783,15063286,14043393,0,2379512,46507,454790,16924202
"Tisbury",2008,22664905.4,13254169,0,2326172,43505,434448,16058294,14340959,0,2516909,47072,470071,17375011
"Tisbury",2009,26298342.99,14002314,0,2139397,38646,419459,16599816,15204543,0,2323084,41964,455473,18025065
